timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg,stretch_shoulder,stretch_elbow,torque_shoulder,torque_elbow,torque_base,limit_shoulder,limit_elbow,limit_base,inertia_torque
2660,30.0,2.326,9.961,30.032,2.394,9.979,0.0773,4.55,45.22,-81.89,0.873,0.2875,12.19,4.01,-1.73,50.4,50.4,12.6,-0.15
2661,30.0,2.311,9.961,30.032,2.379,9.979,0.0772,4.53,45.22,-81.91,0.8727,0.288,12.18,4.02,-1.73,50.4,50.4,12.6,-0.15
2662,30.0,2.296,9.961,30.032,2.364,9.979,0.0772,4.5,45.22,-81.91,0.8724,0.2885,12.18,4.03,-1.73,50.4,50.4,12.6,-0.15
2663,30.0,2.281,9.961,30.032,2.349,9.979,0.0771,4.48,45.22,-81.91,0.8721,0.289,12.18,4.04,-1.73,50.4,50.4,12.6,-0.15
2664,30.0,2.266,9.961,30.032,2.334,9.979,0.0771,4.44,45.22,-81.91,0.8718,0.2895,12.17,4.04,-1.73,50.4,50.4,12.6,-0.15
2665,30.0,2.251,9.961,30.032,2.319,9.979,0.077,4.42,45.22,-81.94,0.8715,0.29,12.17,4.05,-1.73,50.4,50.4,12.6,-0.15
2666,30.0,2.236,9.961,30.032,2.304,9.979,0.0769,4.39,45.22,-81.94,0.8712,0.2905,12.16,4.06,-1.73,50.4,50.4,12.6,-0.15
2667,30.0,2.221,9.961,30.032,2.289,9.979,0.0769,4.35,45.22,-81.94,0.8709,0.291,12.16,4.06,-1.73,50.4,50.4,12.6,-0.15
2668,30.0,2.206,9.961,30.032,2.274,9.979,0.0768,4.33,45.24,-81.94,0.8706,0.2915,12.16,4.07,-1.73,50.4,50.4,12.6,-0.15
2669,30.0,2.191,9.961,30.032,2.259,9.979,0.0768,4.31,45.24,-81.96,0.8702,0.2921,12.15,4.08,-1.73,50.4,50.4,12.6,-0.15
2670,30.0,2.176,9.961,30.031,2.244,9.979,0.0767,4.26,45.24,-81.96,0.8699,0.2926,12.15,4.08,-1.73,50.4,50.4,12.6,-0.15
2671,30.0,2.161,9.961,30.031,2.229,9.979,0.0767,4.24,45.24,-81.96,0.8696,0.2931,12.14,4.09,-1.73,50.4,50.4,12.6,-0.15
2672,30.0,2.146,9.961,30.031,2.214,9.979,0.0766,4.22,45.24,-81.96,0.8693,0.2936,12.14,4.1,-1.73,50.4,50.4,12.6,-0.15
2673,30.0,2.131,9.961,30.031,2.199,9.979,0.0765,4.2,45.24,-81.98,0.8695,0.2941,12.14,4.11,-1.73,50.4,50.4,12.6,-0.11
2674,30.0,2.116,9.961,30.031,2.184,9.979,0.0765,4.15,45.24,-81.98,0.8693,0.2946,12.14,4.11,-1.73,50.4,50.4,12.6,-0.06
2675,30.0,2.101,9.961,30.031,2.168,9.979,0.0764,4.13,45.24,-81.98,0.8691,0.2952,12.14,4.12,-1.73,50.4,50.4,12.6,-0.1
2676,30.0,2.086,9.961,30.031,2.153,9.98,0.0765,4.11,45.26,-81.98,0.8671,0.2957,12.11,4.13,-1.73,50.4,50.4,12.6,-0.15
2677,30.0,2.071,9.961,30.031,2.138,9.979,0.0763,4.06,45.26,-82.0,0.8684,0.2962,12.12,4.14,-1.73,50.4,50.4,12.6,-0.15
2678,30.0,2.056,9.961,30.031,2.123,9.979,0.0762,4.04,45.26,-82.0,0.8679,0.2967,12.12,4.14,-1.73,50.4,50.4,12.6,-0.15
2679,30.0,2.041,9.961,30.031,2.108,9.979,0.0762,4.02,45.26,-82.0,0.8676,0.2972,12.11,4.15,-1.73,50.4,50.4,12.6,-0.15
2680,30.0,2.026,9.961,30.031,2.093,9.979,0.0761,3.98,45.26,-82.0,0.8673,0.2977,12.11,4.16,-1.73,50.4,50.4,12.6,-0.15
2681,30.0,2.011,9.961,30.031,2.078,9.979,0.0761,3.96,45.26,-82.0,0.867,0.2982,12.11,4.16,-1.73,50.4,50.4,12.6,-0.15
2682,30.0,1.996,9.961,30.031,2.063,9.979,0.076,3.93,45.26,-82.02,0.8667,0.2987,12.1,4.17,-1.73,50.4,50.4,12.6,-0.15
2683,30.0,1.981,9.961,30.03,2.048,9.979,0.0759,3.91,45.26,-82.02,0.8664,0.2992,12.1,4.18,-1.73,50.4,50.4,12.6,-0.15
2684,30.0,1.966,9.961,30.03,2.033,9.979,0.0759,3.87,45.26,-82.02,0.8661,0.2997,12.09,4.18,-1.73,50.4,50.4,12.6,-0.15
2685,30.0,1.951,9.961,30.03,2.018,9.979,0.0758,3.85,45.26,-82.02,0.8658,0.3002,12.09,4.19,-1.73,50.4,50.4,12.6,-0.15
2686,30.0,1.936,9.961,30.03,2.003,9.979,0.0758,3.82,45.29,-82.05,0.8655,0.3007,12.08,4.2,-1.73,50.4,50.4,12.6,-0.15
2687,30.0,1.921,9.961,30.03,1.988,9.979,0.0757,3.78,45.29,-82.05,0.8652,0.3013,12.08,4.21,-1.73,50.4,50.4,12.6,-0.15
2688,30.0,1.906,9.961,30.03,1.973,9.979,0.0757,3.76,45.29,-82.05,0.8649,0.3018,12.08,4.21,-1.73,50.4,50.4,12.6,-0.15
2689,30.0,1.891,9.961,30.03,1.958,9.979,0.0756,3.74,45.29,-82.05,0.8646,0.3023,12.07,4.22,-1.73,50.4,50.4,12.6,-0.15
2690,30.0,1.876,9.961,30.03,1.943,9.979,0.0756,3.69,45.29,-82.05,0.8643,0.3028,12.07,4.23,-1.73,50.4,50.4,12.6,-0.15
2691,30.0,1.861,9.961,30.03,1.928,9.979,0.0755,3.67,45.29,-82.07,0.864,0.3033,12.06,4.23,-1.72,50.4,50.4,12.6,-0.15
2692,30.0,1.846,9.961,30.03,1.913,9.979,0.0754,3.65,45.29,-82.07,0.8637,0.3038,12.06,4.24,-1.72,50.4,50.4,12.6,-0.15
2693,30.0,1.831,9.961,30.03,1.898,9.979,0.0754,3.63,45.29,-82.07,0.8634,0.3043,12.06,4.25,-1.72,50.4,50.4,12.6,-0.15
2694,30.0,1.816,9.961,30.03,1.883,9.979,0.0753,3.58,45.29,-82.07,0.8631,0.3048,12.05,4.26,-1.72,50.4,50.4,12.6,-0.15
2695,30.0,1.801,9.961,30.03,1.868,9.979,0.0753,3.56,45.31,-82.07,0.8632,0.3053,12.05,4.26,-1.72,50.4,50.4,12.6,-0.09
2696,30.0,1.786,9.961,30.029,1.853,9.979,0.0752,3.54,45.31,-82.09,0.8631,0.3059,12.05,4.27,-1.73,50.4,50.4,12.6,-0.06
2697,30.0,1.771,9.961,30.029,1.838,9.979,0.0751,3.49,45.31,-82.09,0.8628,0.3064,12.05,4.28,-1.72,50.4,50.4,12.6,-0.12
2698,30.0,1.756,9.961,30.029,1.823,9.98,0.0752,3.47,45.31,-82.09,0.8611,0.3069,12.02,4.29,-1.72,50.4,50.4,12.6,-0.15
2699,30.0,1.741,9.961,30.029,1.808,9.979,0.075,3.45,45.31,-82.09,0.8621,0.3074,12.04,4.29,-1.72,50.4,50.4,12.6,-0.15
2700,30.0,1.726,9.961,30.029,1.793,9.979,0.075,3.41,45.31,-82.09,0.8616,0.3079,12.03,4.3,-1.72,50.4,50.4,12.6,-0.15
2701,30.0,1.711,9.961,30.029,1.777,9.979,0.0749,3.38,45.31,-82.11,0.8613,0.3084,12.03,4.31,-1.72,50.4,50.4,12.6,-0.15
2702,30.0,1.696,9.961,30.029,1.762,9.979,0.0749,3.36,45.31,-82.11,0.861,0.3089,12.02,4.31,-1.72,50.4,50.4,12.6,-0.15
2703,30.0,1.681,9.961,30.029,1.747,9.979,0.0748,3.34,45.31,-82.11,0.8608,0.3094,12.02,4.32,-1.72,50.4,50.4,12.6,-0.15
2704,30.0,1.666,9.961,30.029,1.732,9.979,0.0748,3.3,45.31,-82.11,0.8605,0.31,12.01,4.33,-1.72,50.4,50.4,12.6,-0.15
2705,30.0,1.651,9.961,30.029,1.717,9.979,0.0747,3.27,45.33,-82.11,0.8602,0.3105,12.01,4.33,-1.72,50.4,50.4,12.6,-0.15
2706,30.0,1.636,9.961,30.029,1.702,9.979,0.0746,3.25,45.33,-82.13,0.8599,0.311,12.01,4.34,-1.72,50.4,50.4,12.6,-0.15
2707,30.0,1.621,9.961,30.029,1.687,9.979,0.0746,3.21,45.33,-82.13,0.8596,0.3115,12.0,4.35,-1.72,50.4,50.4,12.6,-0.15
2708,30.0,1.606,9.961,30.028,1.672,9.979,0.0745,3.19,45.33,-82.13,0.8593,0.312,12.0,4.36,-1.72,50.4,50.4,12.6,-0.15
2709,30.0,1.591,9.961,30.028,1.657,9.979,0.0745,3.16,45.33,-82.13,0.859,0.3125,11.99,4.36,-1.72,50.4,50.4,12.6,-0.15
2710,30.0,1.576,9.961,30.028,1.642,9.979,0.0744,3.12,45.33,-82.13,0.8587,0.313,11.99,4.37,-1.72,50.4,50.4,12.6,-0.15
2711,30.0,1.561,9.961,30.028,1.627,9.979,0.0744,3.1,45.33,-82.13,0.8584,0.3135,11.99,4.38,-1.72,50.4,50.4,12.6,-0.15
2712,30.0,1.546,9.961,30.028,1.612,9.979,0.0743,3.08,45.33,-82.16,0.8581,0.314,11.98,4.38,-1.72,50.4,50.4,12.6,-0.15
2713,30.0,1.531,9.961,30.028,1.597,9.979,0.0743,3.05,45.33,-82.16,0.8578,0.3145,11.98,4.39,-1.72,50.4,50.4,12.6,-0.15
2714,30.0,1.516,9.961,30.028,1.582,9.979,0.0742,3.01,45.33,-82.16,0.8575,0.3151,11.97,4.4,-1.72,50.4,50.4,12.6,-0.15
2715,30.0,1.501,9.961,30.028,1.567,9.979,0.0742,2.99,45.33,-82.16,0.8572,0.3156,11.97,4.41,-1.72,50.4,50.4,12.6,-0.15
2716,30.0,1.486,9.961,30.028,1.552,9.979,0.0741,2.97,45.35,-82.16,0.8569,0.3161,11.96,4.41,-1.72,50.4,50.4,12.6,-0.15
2717,30.0,1.471,9.961,30.028,1.537,9.979,0.074,2.92,45.35,-82.16,0.857,0.3166,11.97,4.42,-1.72,50.4,50.4,12.6,-0.07
2718,30.0,1.456,9.961,30.028,1.522,9.979,0.074,2.9,45.35,-82.18,0.8569,0.3172,11.96,4.43,-1.72,50.4,50.4,12.6,-0.06
2719,30.0,1.441,9.961,30.028,1.507,9.979,0.0739,2.88,45.35,-82.18,0.8566,0.3177,11.96,4.44,-1.72,50.4,50.4,12.6,-0.14
2720,30.0,1.426,9.961,30.027,1.492,9.979,0.074,2.83,45.35,-82.18,0.8552,0.3182,11.94,4.44,-1.72,50.4,50.4,12.6,-0.15
2721,30.0,1.411,9.961,30.027,1.477,9.979,0.0738,2.81,45.35,-82.18,0.8559,0.3187,11.95,4.45,-1.72,50.4,50.4,12.6,-0.15
2722,30.0,1.396,9.961,30.027,1.462,9.979,0.0738,2.79,45.35,-82.18,0.8555,0.3192,11.95,4.46,-1.72,50.4,50.4,12.6,-0.15
2723,30.0,1.381,9.961,30.027,1.447,9.979,0.0737,2.77,45.35,-82.18,0.8552,0.3197,11.94,4.46,-1.72,50.4,50.4,12.6,-0.15
2724,30.0,1.366,9.961,30.027,1.432,9.979,0.0737,2.72,45.35,-82.2,0.8549,0.3202,11.94,4.47,-1.72,50.4,50.4,12.6,-0.15
2725,30.0,1.351,9.961,30.027,1.417,9.979,0.0736,2.7,45.35,-82.2,0.8546,0.3207,11.93,4.48,-1.72,50.4,50.4,12.6,-0.15
2726,30.0,1.336,9.961,30.027,1.402,9.979,0.0735,2.68,45.35,-82.2,0.8543,0.3212,11.93,4.49,-1.72,50.4,50.4,12.6,-0.15
2727,30.0,1.321,9.961,30.027,1.387,9.979,0.0735,2.64,45.35,-82.2,0.8541,0.3217,11.92,4.49,-1.72,50.4,50.4,12.6,-0.15
2728,30.0,1.306,9.961,30.027,1.372,9.979,0.0734,2.61,45.35,-82.2,0.8538,0.3223,11.92,4.5,-1.72,50.4,50.4,12.6,-0.15
2729,30.0,1.291,9.961,30.027,1.357,9.979,0.0734,2.59,45.37,-82.2,0.8535,0.3228,11.92,4.51,-1.72,50.4,50.4,12.6,-0.15
2730,30.0,1.276,9.961,30.027,1.341,9.979,0.0733,2.55,45.37,-82.22,0.8532,0.3233,11.91,4.51,-1.72,50.4,50.4,12.6,-0.15
2731,30.0,1.261,9.961,30.027,1.326,9.979,0.0733,2.53,45.37,-82.22,0.8529,0.3238,11.91,4.52,-1.72,50.4,50.4,12.6,-0.15
2732,30.0,1.246,9.961,30.027,1.311,9.979,0.0732,2.5,45.37,-82.22,0.8526,0.3243,11.9,4.53,-1.72,50.4,50.4,12.6,-0.15
2733,30.0,1.231,9.961,30.026,1.296,9.979,0.0732,2.48,45.37,-82.22,0.8523,0.3248,11.9,4.54,-1.72,50.4,50.4,12.6,-0.15
2734,30.0,1.216,9.961,30.026,1.281,9.979,0.0731,2.44,45.37,-82.22,0.852,0.3253,11.9,4.54,-1.72,50.4,50.4,12.6,-0.15
2735,30.0,1.201,9.961,30.026,1.266,9.979,0.0731,2.42,45.37,-82.22,0.8517,0.3258,11.89,4.55,-1.72,50.4,50.4,12.6,-0.15
2736,30.0,1.186,9.961,30.026,1.251,9.979,0.073,2.4,45.37,-82.22,0.8515,0.3264,11.89,4.56,-1.72,50.4,50.4,12.6,-0.15
2737,30.0,1.171,9.961,30.026,1.236,9.979,0.073,2.35,45.37,-82.24,0.8512,0.3269,11.88,4.56,-1.72,50.4,50.4,12.6,-0.15
2738,30.0,1.156,9.961,30.026,1.221,9.979,0.0729,2.33,45.37,-82.24,0.851,0.3274,11.88,4.57,-1.72,50.4,50.4,12.6,-0.14
2739,30.0,1.141,9.961,30.026,1.206,9.979,0.0729,2.31,45.37,-82.24,0.8509,0.3279,11.88,4.58,-1.72,50.4,50.4,12.6,-0.06
2740,30.0,1.126,9.961,30.026,1.191,9.979,0.0728,2.26,45.37,-82.24,0.8508,0.3285,11.88,4.59,-1.72,50.4,50.4,12.6,-0.07
2741,30.0,1.111,9.961,30.026,1.176,9.979,0.0728,2.24,45.37,-82.24,0.8497,0.329,11.86,4.59,-1.72,50.4,50.4,12.6,-0.15
2742,30.0,1.096,9.961,30.026,1.161,9.979,0.0727,2.22,45.37,-82.24,0.8501,0.3295,11.87,4.6,-1.72,50.4,50.4,12.6,-0.15
2743,30.0,1.081,9.961,30.026,1.146,9.979,0.0726,2.18,45.4,-82.24,0.8498,0.33,11.87,4.61,-1.72,50.4,50.4,12.6,-0.15
2744,30.0,1.066,9.961,30.026,1.131,9.979,0.0726,2.15,45.4,-82.24,0.8495,0.3305,11.86,4.61,-1.72,50.4,50.4,12.6,-0.15
2745,30.0,1.051,9.961,30.026,1.116,9.979,0.0725,2.13,45.4,-82.27,0.8492,0.331,11.86,4.62,-1.72,50.4,50.4,12.6,-0.15
2746,30.0,1.036,9.961,30.025,1.101,9.979,0.0725,2.11,45.4,-82.27,0.8489,0.3315,11.85,4.63,-1.72,50.4,50.4,12.6,-0.15
2747,30.0,1.021,9.961,30.025,1.086,9.979,0.0724,2.07,45.4,-82.27,0.8486,0.332,11.85,4.64,-1.72,50.4,50.4,12.6,-0.15
2748,30.0,1.006,9.961,30.025,1.071,9.979,0.0724,2.04,45.4,-82.27,0.8483,0.3326,11.84,4.64,-1.72,50.4,50.4,12.6,-0.15
2749,30.0,0.991,9.961,30.025,1.056,9.979,0.0723,2.02,45.4,-82.27,0.848,0.3331,11.84,4.65,-1.72,50.4,50.4,12.6,-0.15
2750,30.0,0.976,9.961,30.025,1.041,9.979,0.0723,1.98,45.4,-82.27,0.8478,0.3336,11.84,4.66,-1.72,50.4,50.4,12.6,-0.15
2751,30.0,0.961,9.961,30.025,1.026,9.979,0.0722,1.96,45.4,-82.27,0.8475,0.3341,11.83,4.66,-1.72,50.4,50.4,12.6,-0.15
2752,30.0,0.946,9.961,30.025,1.011,9.979,0.0722,1.93,45.4,-82.27,0.8472,0.3346,11.83,4.67,-1.72,50.4,50.4,12.6,-0.15
2753,30.0,0.93,9.961,30.025,0.996,9.979,0.0722,1.89,45.4,-82.29,0.8469,0.3351,11.83,4.68,-1.72,50.4,50.4,12.6,-0.15
2754,30.0,0.915,9.961,30.025,0.981,9.979,0.0721,1.87,45.4,-82.29,0.8466,0.3356,11.82,4.69,-1.72,50.4,50.4,12.6,-0.15
2755,30.0,0.9,9.961,30.025,0.966,9.979,0.0721,1.85,45.4,-82.29,0.8463,0.3361,11.82,4.69,-1.72,50.4,50.4,12.6,-0.15
2756,30.0,0.885,9.961,30.025,0.951,9.979,0.072,1.82,45.4,-82.29,0.8461,0.3367,11.81,4.7,-1.72,50.4,50.4,12.6,-0.15
2757,30.0,0.87,9.961,30.025,0.936,9.979,0.072,1.78,45.4,-82.29,0.8458,0.3372,11.81,4.71,-1.72,50.4,50.4,12.6,-0.15
2758,30.0,0.855,9.961,30.024,0.921,9.979,0.0719,1.76,45.4,-82.29,0.8455,0.3377,11.81,4.71,-1.72,50.4,50.4,12.6,-0.15
2759,30.0,0.84,9.961,30.024,0.906,9.979,0.0719,1.74,45.4,-82.29,0.8452,0.3382,11.8,4.72,-1.71,50.4,50.4,12.6,-0.15
2760,30.0,0.825,9.961,30.024,0.891,9.979,0.0718,1.69,45.42,-82.29,0.845,0.3387,11.8,4.73,-1.71,50.4,50.4,12.6,-0.12
2761,30.0,0.81,9.961,30.024,0.875,9.979,0.0717,1.67,45.42,-82.29,0.8449,0.3393,11.8,4.74,-1.71,50.4,50.4,12.6,-0.06
2762,30.0,0.795,9.961,30.024,0.86,9.979,0.0717,1.65,45.42,-82.31,0.8447,0.3398,11.79,4.74,-1.71,50.4,50.4,12.6,-0.1
2763,30.0,0.78,9.961,30.024,0.845,9.979,0.0717,1.6,45.42,-82.31,0.8441,0.3403,11.79,4.75,-1.71,50.4,50.4,12.6,-0.15
2764,30.0,0.765,9.961,30.024,0.83,9.979,0.0716,1.58,45.42,-82.31,0.8442,0.3408,11.79,4.76,-1.71,50.4,50.4,12.6,-0.15
2765,30.0,0.75,9.961,30.024,0.815,9.979,0.0715,1.56,45.42,-82.31,0.8438,0.3413,11.78,4.77,-1.71,50.4,50.4,12.6,-0.15
2766,30.0,0.735,9.961,30.024,0.8,9.979,0.0715,1.52,45.42,-82.31,0.8436,0.3419,11.78,4.77,-1.71,50.4,50.4,12.6,-0.15
2767,30.0,0.72,9.961,30.024,0.785,9.979,0.0714,1.49,45.42,-82.31,0.8433,0.3424,11.77,4.78,-1.71,50.4,50.4,12.6,-0.15
2768,30.0,0.705,9.961,30.024,0.77,9.979,0.0714,1.47,45.42,-82.31,0.843,0.3429,11.77,4.79,-1.71,50.4,50.4,12.6,-0.15
2769,30.0,0.69,9.961,30.024,0.755,9.979,0.0713,1.45,45.42,-82.31,0.8427,0.3434,11.77,4.79,-1.71,50.4,50.4,12.6,-0.15
2770,30.0,0.675,9.961,30.023,0.74,9.979,0.0713,1.41,45.42,-82.31,0.8424,0.3439,11.76,4.8,-1.71,50.4,50.4,12.6,-0.15
2771,30.0,0.66,9.961,30.023,0.725,9.979,0.0713,1.38,45.42,-82.31,0.8421,0.3444,11.76,4.81,-1.71,50.4,50.4,12.6,-0.15
2772,30.0,0.645,9.961,30.023,0.71,9.979,0.0712,1.36,45.42,-82.31,0.8419,0.3449,11.75,4.82,-1.71,50.4,50.4,12.6,-0.15
2773,30.0,0.63,9.961,30.023,0.695,9.979,0.0712,1.32,45.42,-82.33,0.8416,0.3455,11.75,4.82,-1.71,50.4,50.4,12.6,-0.15
2774,30.0,0.615,9.961,30.023,0.68,9.979,0.0711,1.3,45.42,-82.33,0.8413,0.346,11.75,4.83,-1.71,50.4,50.4,12.6,-0.15
2775,30.0,0.6,9.961,30.023,0.665,9.979,0.0711,1.27,45.42,-82.33,0.841,0.3465,11.74,4.84,-1.71,50.4,50.4,12.6,-0.15
2776,30.0,0.585,9.961,30.023,0.65,9.979,0.071,1.23,45.42,-82.33,0.8407,0.347,11.74,4.85,-1.71,50.4,50.4,12.6,-0.15
2777,30.0,0.57,9.961,30.023,0.635,9.979,0.071,1.21,45.42,-82.33,0.8404,0.3475,11.73,4.85,-1.71,50.4,50.4,12.6,-0.15
2778,30.0,0.555,9.961,30.023,0.62,9.979,0.0709,1.19,45.42,-82.33,0.8402,0.348,11.73,4.86,-1.71,50.4,50.4,12.6,-0.15
2779,30.0,0.54,9.961,30.023,0.605,9.979,0.0709,1.16,45.42,-82.33,0.8399,0.3485,11.73,4.87,-1.71,50.4,50.4,12.6,-0.15
2780,30.0,0.525,9.961,30.023,0.59,9.979,0.0708,1.12,45.42,-82.33,0.8396,0.3491,11.72,4.87,-1.71,50.4,50.4,12.6,-0.15
2781,30.0,0.51,9.961,30.023,0.575,9.979,0.0708,1.1,45.42,-82.33,0.8393,0.3496,11.72,4.88,-1.71,50.4,50.4,12.6,-0.15
2782,30.0,0.495,9.961,30.023,0.56,9.979,0.0707,1.08,45.44,-82.33,0.8392,0.3501,11.72,4.89,-1.71,50.4,50.4,12.6,-0.09
2783,30.0,0.48,9.961,30.022,0.545,9.979,0.0707,1.03,45.44,-82.33,0.8391,0.3507,11.72,4.9,-1.71,50.4,50.4,12.6,-0.06
2784,30.0,0.465,9.961,30.022,0.53,9.979,0.0706,1.01,45.44,-82.33,0.8388,0.3512,11.71,4.9,-1.71,50.4,50.4,12.6,-0.12
2785,30.0,0.45,9.961,30.022,0.515,9.979,0.0706,0.99,45.44,-82.33,0.8385,0.3517,11.71,4.91,-1.71,50.4,50.4,12.6,-0.15
2786,30.0,0.435,9.961,30.022,0.5,9.979,0.0705,0.94,45.44,-82.35,0.8382,0.3522,11.7,4.92,-1.71,50.4,50.4,12.6,-0.15
2787,30.0,0.42,9.961,30.022,0.485,9.979,0.0705,0.92,45.44,-82.35,0.838,0.3527,11.7,4.92,-1.71,50.4,50.4,12.6,-0.15
2788,30.0,0.405,9.961,30.022,0.47,9.979,0.0704,0.9,45.44,-82.35,0.8377,0.3532,11.7,4.93,-1.71,50.4,50.4,12.6,-0.15
2789,30.0,0.39,9.961,30.022,0.455,9.979,0.0704,0.86,45.44,-82.35,0.8374,0.3538,11.69,4.94,-1.71,50.4,50.4,12.6,-0.15
2790,30.0,0.375,9.961,30.022,0.44,9.979,0.0704,0.83,45.44,-82.35,0.8371,0.3543,11.69,4.95,-1.71,50.4,50.4,12.6,-0.15
2791,30.0,0.36,9.961,30.022,0.425,9.979,0.0703,0.81,45.44,-82.35,0.8368,0.3548,11.68,4.95,-1.71,50.4,50.4,12.6,-0.15
2792,30.0,0.345,9.961,30.022,0.41,9.979,0.0703,0.79,45.44,-82.35,0.8366,0.3553,11.68,4.96,-1.71,50.4,50.4,12.6,-0.15
2793,30.0,0.33,9.961,30.022,0.395,9.979,0.0702,0.75,45.44,-82.35,0.8363,0.3558,11.68,4.97,-1.71,50.4,50.4,12.6,-0.15
2794,30.0,0.315,9.961,30.022,0.38,9.979,0.0702,0.73,45.44,-82.35,0.836,0.3563,11.67,4.98,-1.71,50.4,50.4,12.6,-0.15
2795,30.0,0.3,9.961,30.021,0.364,9.979,0.0701,0.7,45.44,-82.35,0.8357,0.3569,11.67,4.98,-1.71,50.4,50.4,12.6,-0.15
2796,30.0,0.285,9.961,30.021,0.349,9.979,0.0701,0.66,45.44,-82.35,0.8354,0.3574,11.66,4.99,-1.71,50.4,50.4,12.6,-0.15
2797,30.0,0.27,9.961,30.021,0.334,9.979,0.07,0.64,45.44,-82.35,0.8352,0.3579,11.66,5.0,-1.71,50.4,50.4,12.6,-0.15
2798,30.0,0.255,9.961,30.021,0.319,9.979,0.07,0.62,45.44,-82.35,0.8349,0.3584,11.66,5.0,-1.71,50.4,50.4,12.6,-0.15
2799,30.0,0.24,9.961,30.021,0.304,9.979,0.07,0.57,45.44,-82.35,0.8346,0.3589,11.65,5.01,-1.71,50.4,50.4,12.6,-0.15
2800,30.0,0.225,9.961,30.021,0.289,9.979,0.0699,0.55,45.44,-82.35,0.8343,0.3594,11.65,5.02,-1.71,50.4,50.4,12.6,-0.15
2801,30.0,0.21,9.961,30.021,0.274,9.979,0.0699,0.53,45.44,-82.35,0.834,0.36,11.65,5.03,-1.71,50.4,50.4,12.6,-0.15
2802,30.0,0.195,9.961,30.021,0.259,9.979,0.0698,0.51,45.44,-82.35,0.8338,0.3605,11.64,5.03,-1.71,50.4,50.4,12.6,-0.15
2803,30.0,0.18,9.961,30.021,0.244,9.979,0.0698,0.46,45.44,-82.35,0.8335,0.361,11.64,5.04,-1.71,50.4,50.4,12.6,-0.15
2804,30.0,0.165,9.961,30.021,0.229,9.979,0.0697,0.44,45.44,-82.38,0.8334,0.3615,11.64,5.05,-1.71,50.4,50.4,12.6,-0.07
2805,30.0,0.15,9.961,30.021,0.214,9.978,0.0697,0.42,45.44,-82.38,0.8333,0.3621,11.63,5.06,-1.71,50.4,50.4,12.6,-0.06
2806,30.0,0.135,9.961,30.021,0.199,9.978,0.0696,0.37,45.44,-82.38,0.833,0.3626,11.63,5.06,-1.71,50.4,50.4,12.6,-0.14
2807,30.0,0.12,9.961,30.02,0.184,9.978,0.0696,0.35,45.44,-82.38,0.8327,0.3631,11.63,5.07,-1.71,50.4,50.4,12.6,-0.15
2808,30.0,0.105,9.961,30.02,0.169,9.978,0.0695,0.33,45.44,-82.38,0.8324,0.3636,11.62,5.08,-1.71,50.4,50.4,12.6,-0.15
2809,30.0,0.09,9.961,30.02,0.154,9.979,0.0695,0.29,45.44,-82.38,0.8321,0.3642,11.62,5.08,-1.7,50.4,50.4,12.6,-0.15
2810,30.0,0.075,9.961,30.02,0.139,9.979,0.0695,0.26,45.44,-82.38,0.8319,0.3647,11.62,5.09,-1.7,50.4,50.4,12.6,-0.15
2811,30.0,0.06,9.961,30.02,0.124,9.979,0.0694,0.24,45.44,-82.38,0.8316,0.3652,11.61,5.1,-1.7,50.4,50.4,12.6,-0.15
2812,30.0,0.045,9.961,30.02,0.109,9.979,0.0694,0.2,45.44,-82.38,0.8313,0.3657,11.61,5.11,-1.7,50.4,50.4,12.6,-0.15
2813,30.0,0.03,9.961,30.02,0.094,9.979,0.0693,0.18,45.44,-82.38,0.831,0.3662,11.6,5.11,-1.7,50.4,50.4,12.6,-0.15
2814,30.0,0.015,9.961,30.02,0.079,9.979,0.0693,0.15,45.44,-82.38,0.8308,0.3667,11.6,5.12,-1.7,50.4,50.4,12.6,-0.15
2815,30.0,-0.0,9.961,30.012,0.064,9.986,0.0699,0.13,45.48,-82.4,0.7987,0.3991,11.15,5.57,-1.7,50.4,50.4,12.6,-0.15
2816,30.0,-0.015,9.961,30.02,0.049,9.979,0.0693,0.09,45.44,-82.38,0.8309,0.3666,11.6,5.12,-1.7,50.4,50.4,12.6,-0.15
2817,30.0,-0.03,9.961,30.02,0.034,9.979,0.0693,0.07,45.44,-82.38,0.8311,0.366,11.6,5.11,-1.7,50.4,50.4,12.6,-0.15
2818,30.0,-0.045,9.961,30.02,0.019,9.979,0.0694,0.04,45.44,-82.38,0.831,0.3655,11.6,5.1,-1.7,50.4,50.4,12.6,-0.15
2819,30.0,-0.06,9.961,30.018,0.004,10.013,0.0844,0.0,45.51,-82.38,0.7657,0.365,10.69,5.1,-1.7,50.4,50.4,12.6,-0.15
2820,30.0,-0.075,9.961,30.018,-0.011,10.013,0.0845,-0.02,45.51,-82.38,0.7656,0.3645,10.69,5.09,-1.7,50.4,50.4,12.6,-0.15
2821,30.0,-0.09,9.961,30.018,-0.026,10.013,0.0846,-0.04,45.51,-82.38,0.7653,0.364,10.69,5.08,-1.7,50.4,50.4,12.6,-0.15
2822,30.0,-0.105,9.961,30.018,-0.041,10.013,0.0847,-0.09,45.51,-82.38,0.7651,0.3635,10.68,5.07,-1.7,50.4,50.4,12.6,-0.15
