timestamp_ms,target_pos,sensor_pos,real_arm_pos,belt_stretch,error,velocity_cmd,torque_load,torque_total_req,hz
2233,720.0,39.006,39.006,3.8619,680.994,360,-14.55,54.0,1000
2234,720.0,39.026,39.026,3.8619,680.974,360,-14.55,54.0,1000
2235,720.0,39.046,39.046,3.8619,680.954,360,-14.56,54.0,1000
2236,720.0,39.066,39.066,3.8619,680.934,360,-14.57,54.0,1000
2237,720.0,39.086,39.086,3.8619,680.914,360,-14.58,54.0,1000
2238,720.0,39.106,39.106,3.8619,680.894,360,-14.58,54.0,1000
2239,720.0,39.126,39.126,3.8619,680.874,360,-14.59,54.0,1000
2240,720.0,39.146,39.146,3.8619,680.854,360,-14.6,54.0,1000
2241,720.0,39.166,39.166,3.8619,680.834,360,-14.6,54.0,1000
2242,720.0,39.186,39.186,3.8619,680.814,360,-14.61,54.0,1000
2243,720.0,39.206,39.206,3.8619,680.794,360,-14.62,54.0,1000
2244,720.0,39.226,39.226,3.8619,680.774,360,-14.62,54.0,1000
2245,720.0,39.246,39.246,3.8619,680.754,360,-14.63,54.0,1000
2246,720.0,39.266,39.266,3.8619,680.734,360,-14.64,54.0,1000
2247,720.0,39.286,39.286,3.8619,680.714,360,-14.64,54.0,1000
2248,720.0,39.306,39.306,3.8619,680.694,360,-14.65,54.0,1000
2249,720.0,39.326,39.326,3.8619,680.674,360,-14.66,54.0,1000
2250,720.0,39.346,39.346,3.8619,680.654,360,-14.66,54.0,1000
2251,720.0,39.366,39.366,3.8619,680.634,360,-14.67,54.0,1000
2252,720.0,39.386,39.386,3.8619,680.614,360,-14.68,54.0,1000
2253,720.0,39.406,39.406,3.8619,680.594,360,-14.68,54.0,1000
2254,720.0,39.426,39.426,3.8619,680.574,360,-14.69,54.0,1000
2255,720.0,39.446,39.446,3.8619,680.554,360,-14.69,54.0,1000
2256,720.0,39.466,39.466,3.8619,680.534,360,-14.7,54.0,1000
2257,720.0,39.486,39.486,3.8619,680.514,360,-14.71,54.0,1000
2258,720.0,39.506,39.506,3.8619,680.494,360,-14.71,54.0,1000
2259,720.0,39.526,39.526,3.8619,680.474,360,-14.72,54.0,1000
2260,720.0,39.546,39.546,3.8619,680.454,360,-14.72,54.0,1000
2261,720.0,39.566,39.566,3.8619,680.434,360,-14.73,54.0,1000
2262,720.0,39.586,39.586,3.8619,680.414,360,-14.73,54.0,1000
2263,720.0,39.606,39.606,3.8619,680.394,360,-14.74,54.0,1000
2264,720.0,39.626,39.626,3.8619,680.374,360,-14.75,54.0,1000
2265,720.0,39.646,39.646,3.8619,680.354,360,-14.75,54.0,1000
2266,720.0,39.666,39.666,3.8619,680.334,360,-14.76,54.0,1000
2267,720.0,39.686,39.686,3.8619,680.314,360,-14.76,54.0,1000
2268,720.0,39.706,39.706,3.8619,680.294,360,-14.77,54.0,1000
2269,720.0,39.726,39.726,3.8619,680.274,360,-14.77,54.0,1000
2270,720.0,39.746,39.746,3.8619,680.254,360,-14.78,54.0,1000
2271,720.0,39.766,39.766,3.8619,680.234,360,-14.78,54.0,1000
2272,720.0,39.786,39.786,3.8619,680.214,360,-14.79,54.0,1000
2273,720.0,39.806,39.806,3.8619,680.194,360,-14.79,54.0,1000
2274,720.0,39.826,39.826,3.8619,680.174,360,-14.8,54.0,1000
2275,720.0,39.846,39.846,3.8619,680.154,360,-14.8,54.0,1000
2276,720.0,39.866,39.866,3.8619,680.134,360,-14.81,54.0,1000
2277,720.0,39.886,39.886,3.8619,680.114,360,-14.81,54.0,1000
2278,720.0,39.906,39.906,3.8619,680.094,360,-14.82,54.0,1000
2279,720.0,39.926,39.926,3.8619,680.074,360,-14.82,54.0,1000
2280,720.0,39.946,39.946,3.8619,680.054,360,-14.83,54.0,1000
2281,720.0,39.966,39.966,3.8619,680.034,360,-14.83,54.0,1000
2282,720.0,39.986,39.986,3.8619,680.014,360,-14.84,54.0,1000
2283,720.0,40.006,40.006,3.8619,679.994,360,-14.84,54.0,1000
2284,720.0,40.026,40.026,3.8619,679.974,360,-14.84,54.0,1000
2285,720.0,40.046,40.046,3.8619,679.954,360,-14.85,54.0,1000
2286,720.0,40.066,40.066,3.8619,679.934,360,-14.85,54.0,1000
2287,720.0,40.086,40.086,3.8619,679.914,360,-14.86,54.0,1000
2288,720.0,40.106,40.106,3.8619,679.894,360,-14.86,54.0,1000
2289,720.0,40.126,40.126,3.8619,679.874,360,-14.86,54.0,1000
2290,720.0,40.146,40.146,3.8619,679.854,360,-14.87,54.0,1000
2291,720.0,40.166,40.166,3.8619,679.834,360,-14.87,54.0,1000
2292,720.0,40.186,40.186,3.8619,679.814,360,-14.88,54.0,1000
2293,720.0,40.206,40.206,3.8619,679.794,360,-14.88,54.0,1000
2294,720.0,40.226,40.226,3.8619,679.774,360,-14.88,54.0,1000
2295,720.0,40.246,40.246,3.8619,679.754,360,-14.89,54.0,1000
2296,720.0,40.266,40.266,3.8619,679.734,360,-14.89,54.0,1000
2297,720.0,40.286,40.286,3.8619,679.714,360,-14.9,54.0,1000
2298,720.0,40.306,40.306,3.8619,679.694,360,-14.9,54.0,1000
2299,720.0,40.326,40.326,3.8619,679.674,360,-14.9,54.0,1000
2300,720.0,40.346,40.346,3.8619,679.654,360,-14.91,54.0,1000
2301,720.0,40.366,40.366,3.8619,679.634,360,-14.91,54.0,1000
2302,720.0,40.386,40.386,3.8619,679.614,360,-14.91,54.0,1000
2303,720.0,40.406,40.406,3.8619,679.594,360,-14.92,54.0,1000
2304,720.0,40.426,40.426,3.8619,679.574,360,-14.92,54.0,1000
2305,720.0,40.446,40.446,3.8619,679.554,360,-14.92,54.0,1000
2306,720.0,40.466,40.466,3.8619,679.534,360,-14.92,54.0,1000
2307,720.0,40.486,40.486,3.8619,679.514,360,-14.93,54.0,1000
2308,720.0,40.506,40.506,3.8619,679.494,360,-14.93,54.0,1000
2309,720.0,40.526,40.526,3.8619,679.474,360,-14.93,54.0,1000
2310,720.0,40.546,40.546,3.8619,679.454,360,-14.94,54.0,1000
2311,720.0,40.566,40.566,3.8619,679.434,360,-14.94,54.0,1000
2312,720.0,40.586,40.586,3.8619,679.414,360,-14.94,54.0,1000
2313,720.0,40.606,40.606,3.8619,679.394,360,-14.94,54.0,1000
2314,720.0,40.626,40.626,3.8619,679.374,360,-14.95,54.0,1000
2315,720.0,40.646,40.646,3.8619,679.354,360,-14.95,54.0,1000
2316,720.0,40.666,40.666,3.8619,679.334,360,-14.95,54.0,1000
2317,720.0,40.686,40.686,3.8619,679.314,360,-14.95,54.0,1000
2318,720.0,40.706,40.706,3.8619,679.294,360,-14.96,54.0,1000
2319,720.0,40.726,40.726,3.8619,679.274,360,-14.96,54.0,1000
2320,720.0,40.746,40.746,3.8619,679.254,360,-14.96,54.0,1000
2321,720.0,40.766,40.766,3.8619,679.234,360,-14.96,54.0,1000
2322,720.0,40.786,40.786,3.8619,679.214,360,-14.96,54.0,1000
2323,720.0,40.806,40.806,3.8619,679.194,360,-14.97,54.0,1000
2324,720.0,40.826,40.826,3.8619,679.174,360,-14.97,54.0,1000
2325,720.0,40.846,40.846,3.8619,679.154,360,-14.97,54.0,1000
2326,720.0,40.866,40.866,3.8619,679.134,360,-14.97,54.0,1000
2327,720.0,40.886,40.886,3.8619,679.114,360,-14.97,54.0,1000
2328,720.0,40.906,40.906,3.8619,679.094,360,-14.98,54.0,1000
2329,720.0,40.926,40.926,3.8619,679.074,360,-14.98,54.0,1000
2330,720.0,40.946,40.946,3.8619,679.054,360,-14.98,54.0,1000
2331,720.0,40.966,40.966,3.8619,679.034,360,-14.98,54.0,1000
2332,720.0,40.986,40.986,3.8619,679.014,360,-14.98,54.0,1000
2333,720.0,41.006,41.006,3.8619,678.994,360,-14.98,54.0,1000
2334,720.0,41.026,41.026,3.8619,678.974,360,-14.99,54.0,1000
2335,720.0,41.046,41.046,3.8619,678.954,360,-14.99,54.0,1000
2336,720.0,41.066,41.066,3.8619,678.934,360,-14.99,54.0,1000
2337,720.0,41.086,41.086,3.8619,678.914,360,-14.99,54.0,1000
2338,720.0,41.106,41.106,3.8619,678.894,360,-14.99,54.0,1000
2339,720.0,41.126,41.126,3.8619,678.874,360,-14.99,54.0,1000
2340,720.0,41.146,41.146,3.8619,678.854,360,-14.99,54.0,1000
2341,720.0,41.166,41.166,3.8619,678.834,360,-14.99,54.0,1000
2342,720.0,41.186,41.186,3.8619,678.814,360,-14.99,54.0,1000
2343,720.0,41.206,41.206,3.8619,678.794,360,-14.99,54.0,1000
2344,720.0,41.226,41.226,3.8619,678.774,360,-15.0,54.0,1000
2345,720.0,41.246,41.246,3.8619,678.754,360,-15.0,54.0,1000
2346,720.0,41.266,41.266,3.8619,678.734,360,-15.0,54.0,1000
2347,720.0,41.286,41.286,3.8619,678.714,360,-15.0,54.0,1000
2348,720.0,41.306,41.306,3.8619,678.694,360,-15.0,54.0,1000
2349,720.0,41.326,41.326,3.8619,678.674,360,-15.0,54.0,1000
2350,720.0,41.346,41.346,3.8619,678.654,360,-15.0,54.0,1000
2351,720.0,41.366,41.366,3.8619,678.634,360,-15.0,54.0,1000
2352,720.0,41.386,41.386,3.8619,678.614,360,-15.0,54.0,1000
2353,720.0,41.406,41.406,3.8619,678.594,360,-15.0,54.0,1000
2354,720.0,41.426,41.426,3.8619,678.574,360,-15.0,54.0,1000
2355,720.0,41.446,41.446,3.8619,678.554,360,-15.0,54.0,1000
2356,720.0,41.466,41.466,3.8619,678.534,360,-15.0,54.0,1000
2357,720.0,41.486,41.486,3.8619,678.514,360,-15.0,54.0,1000
2358,720.0,41.506,41.506,3.8619,678.494,360,-15.0,54.0,1000
2359,720.0,41.526,41.526,3.8619,678.474,360,-15.0,54.0,1000
2360,720.0,41.546,41.546,3.8619,678.454,360,-15.0,54.0,1000
2361,720.0,41.566,41.566,3.8619,678.434,360,-15.0,54.0,1000
2362,720.0,41.586,41.586,3.8619,678.414,360,-15.0,54.0,1000
2363,720.0,41.606,41.606,3.8619,678.394,360,-15.0,54.0,1000
2364,720.0,41.626,41.626,3.8619,678.374,360,-15.0,54.0,1000
2365,720.0,41.646,41.646,3.8619,678.354,360,-15.0,54.0,1000
2366,720.0,41.666,41.666,3.8619,678.334,360,-15.0,54.0,1000
2367,720.0,41.686,41.686,3.8619,678.314,360,-15.0,54.0,1000
2368,720.0,41.706,41.706,3.8619,678.294,360,-15.0,54.0,1000
2369,720.0,41.726,41.726,3.8619,678.274,360,-15.0,54.0,1000
2370,720.0,41.746,41.746,3.8619,678.254,360,-14.99,54.0,1000
2371,720.0,41.766,41.766,3.8619,678.234,360,-14.99,54.0,1000
2372,720.0,41.786,41.786,3.8619,678.214,360,-14.99,54.0,1000
2373,720.0,41.806,41.806,3.8619,678.194,360,-14.99,54.0,1000
2374,720.0,41.826,41.826,3.8619,678.174,360,-14.99,54.0,1000
2375,720.0,41.846,41.846,3.8619,678.154,360,-14.99,54.0,1000
2376,720.0,41.866,41.866,3.8619,678.134,360,-14.99,54.0,1000
2377,720.0,41.886,41.886,3.8619,678.114,360,-14.99,54.0,1000
2378,720.0,41.906,41.906,3.8619,678.094,360,-14.99,54.0,1000
2379,720.0,41.926,41.926,3.8619,678.074,360,-14.98,54.0,1000
2380,720.0,41.946,41.946,3.8619,678.054,360,-14.98,54.0,1000
2381,720.0,41.966,41.966,3.8619,678.034,360,-14.98,54.0,1000
2382,720.0,41.986,41.986,3.8619,678.014,360,-14.98,54.0,1000
2383,720.0,42.006,42.006,3.8619,677.994,360,-14.98,54.0,1000
2384,720.0,42.026,42.026,3.8619,677.974,360,-14.98,54.0,1000
2385,720.0,42.046,42.046,3.8619,677.954,360,-14.98,54.0,1000
2386,720.0,42.066,42.066,3.8619,677.934,360,-14.97,54.0,1000
2387,720.0,42.086,42.086,3.8619,677.914,360,-14.97,54.0,1000
2388,720.0,42.106,42.106,3.8619,677.894,360,-14.97,54.0,1000
2389,720.0,42.126,42.126,3.8619,677.874,360,-14.97,54.0,1000
2390,720.0,42.146,42.146,3.8619,677.854,360,-14.97,54.0,1000
2391,720.0,42.166,42.166,3.8619,677.834,360,-14.96,54.0,1000
2392,720.0,42.186,42.186,3.8619,677.814,360,-14.96,54.0,1000
2393,720.0,42.206,42.206,3.8619,677.794,360,-14.96,54.0,1000
2394,720.0,42.226,42.226,3.8619,677.774,360,-14.96,54.0,1000
2395,720.0,42.246,42.246,3.8619,677.754,360,-14.95,54.0,1000
2396,720.0,42.266,42.266,3.8619,677.734,360,-14.95,54.0,1000
2397,720.0,42.286,42.286,3.8619,677.714,360,-14.95,54.0,1000
2398,720.0,42.306,42.306,3.8619,677.694,360,-14.95,54.0,1000
2399,720.0,42.326,42.326,3.8619,677.674,360,-14.95,54.0,1000
2400,720.0,42.346,42.346,3.8619,677.654,360,-14.94,54.0,1000
2401,720.0,42.366,42.366,3.8619,677.634,360,-14.94,54.0,1000
2402,720.0,42.386,42.386,3.8619,677.614,360,-14.94,54.0,1000
2403,720.0,42.406,42.406,3.8619,677.594,360,-14.93,54.0,1000
2404,720.0,42.426,42.426,3.8619,677.574,360,-14.93,54.0,1000
2405,720.0,42.446,42.446,3.8619,677.554,360,-14.93,54.0,1000
2406,720.0,42.466,42.466,3.8619,677.534,360,-14.93,54.0,1000
2407,720.0,42.486,42.486,3.8619,677.514,360,-14.92,54.0,1000
2408,720.0,42.506,42.506,3.8619,677.494,360,-14.92,54.0,1000
2409,720.0,42.526,42.526,3.8619,677.474,360,-14.92,54.0,1000
2410,720.0,42.546,42.546,3.8619,677.454,360,-14.91,54.0,1000
2411,720.0,42.566,42.566,3.8619,677.434,360,-14.91,54.0,1000
2412,720.0,42.586,42.586,3.8619,677.414,360,-14.91,54.0,1000
2413,720.0,42.606,42.606,3.8619,677.394,360,-14.9,54.0,1000
2414,720.0,42.626,42.626,3.8619,677.374,360,-14.9,54.0,1000
2415,720.0,42.646,42.646,3.8619,677.354,360,-14.9,54.0,1000
2416,720.0,42.666,42.666,3.8619,677.334,360,-14.89,54.0,1000
2417,720.0,42.686,42.686,3.8619,677.314,360,-14.89,54.0,1000
2418,720.0,42.706,42.706,3.8619,677.294,360,-14.89,54.0,1000
2419,720.0,42.726,42.726,3.8619,677.274,360,-14.88,54.0,1000
2420,720.0,42.746,42.746,3.8619,677.254,360,-14.88,54.0,1000
2421,720.0,42.766,42.766,3.8619,677.234,360,-14.87,54.0,1000
2422,720.0,42.786,42.786,3.8619,677.214,360,-14.87,54.0,1000
2423,720.0,42.806,42.806,3.8619,677.194,360,-14.87,54.0,1000
2424,720.0,42.826,42.826,3.8619,677.174,360,-14.86,54.0,1000
2425,720.0,42.846,42.846,3.8619,677.154,360,-14.86,54.0,1000
2426,720.0,42.866,42.866,3.8619,677.134,360,-14.85,54.0,1000
2427,720.0,42.886,42.886,3.8619,677.114,360,-14.85,54.0,1000
2428,720.0,42.906,42.906,3.8619,677.094,360,-14.85,54.0,1000
2429,720.0,42.926,42.926,3.8619,677.074,360,-14.84,54.0,1000
2430,720.0,42.946,42.946,3.8619,677.054,360,-14.84,54.0,1000
2431,720.0,42.966,42.966,3.8619,677.034,360,-14.83,54.0,1000
2432,720.0,42.986,42.986,3.8619,677.014,360,-14.83,54.0,1000
2433,720.0,43.006,43.006,3.8619,676.994,360,-14.82,54.0,1000
2434,720.0,43.026,43.026,3.8619,676.974,360,-14.82,54.0,1000
2435,720.0,43.046,43.046,3.8619,676.954,360,-14.81,54.0,1000
2436,720.0,43.066,43.066,3.8619,676.934,360,-14.81,54.0,1000
2437,720.0,43.086,43.086,3.8619,676.914,360,-14.8,54.0,1000
2438,720.0,43.106,43.106,3.8619,676.894,360,-14.8,54.0,1000
2439,720.0,43.126,43.126,3.8619,676.874,360,-14.79,54.0,1000
2440,720.0,43.146,43.146,3.8619,676.854,360,-14.79,54.0,1000
2441,720.0,43.166,43.166,3.8619,676.834,360,-14.78,54.0,1000
2442,720.0,43.186,43.186,3.8619,676.814,360,-14.78,54.0,1000
2443,720.0,43.206,43.206,3.8619,676.794,360,-14.77,54.0,1000
2444,720.0,43.226,43.226,3.8619,676.774,360,-14.77,54.0,1000
2445,720.0,43.246,43.246,3.8619,676.754,360,-14.76,54.0,1000
2446,720.0,43.266,43.266,3.8619,676.734,360,-14.76,54.0,1000
2447,720.0,43.286,43.286,3.8619,676.714,360,-14.75,54.0,1000
2448,720.0,43.306,43.306,3.8619,676.694,360,-14.75,54.0,1000
2449,720.0,43.326,43.326,3.8619,676.674,360,-14.74,54.0,1000
2450,720.0,43.346,43.346,3.8619,676.654,360,-14.74,54.0,1000
2451,720.0,43.366,43.366,3.8619,676.634,360,-14.73,54.0,1000
2452,720.0,43.386,43.386,3.8619,676.614,360,-14.73,54.0,1000
2453,720.0,43.406,43.406,3.8619,676.594,360,-14.72,54.0,1000
2454,720.0,43.426,43.426,3.8619,676.574,360,-14.71,54.0,1000
2455,720.0,43.446,43.446,3.8619,676.554,360,-14.71,54.0,1000
2456,720.0,43.466,43.466,3.8619,676.534,360,-14.7,54.0,1000
2457,720.0,43.486,43.486,3.8619,676.514,360,-14.7,54.0,1000
2458,720.0,43.506,43.506,3.8619,676.494,360,-14.69,54.0,1000
2459,720.0,43.526,43.526,3.8619,676.474,360,-14.68,54.0,1000
2460,720.0,43.546,43.546,3.8619,676.454,360,-14.68,54.0,1000
2461,720.0,43.566,43.566,3.8619,676.434,360,-14.67,54.0,1000
2462,720.0,43.586,43.586,3.8619,676.414,360,-14.67,54.0,1000
2463,720.0,43.606,43.606,3.8619,676.394,360,-14.66,54.0,1000
2464,720.0,43.626,43.626,3.8619,676.374,360,-14.65,54.0,1000
2465,720.0,43.646,43.646,3.8619,676.354,360,-14.65,54.0,1000
2466,720.0,43.666,43.666,3.8619,676.334,360,-14.64,54.0,1000
2467,720.0,43.686,43.686,3.8619,676.314,360,-14.63,54.0,1000
2468,720.0,43.706,43.706,3.8619,676.294,360,-14.63,54.0,1000
2469,720.0,43.726,43.726,3.8619,676.274,360,-14.62,54.0,1000
2470,720.0,43.746,43.746,3.8619,676.254,360,-14.61,54.0,1000
2471,720.0,43.766,43.766,3.8619,676.234,360,-14.61,54.0,1000
2472,720.0,43.786,43.786,3.8619,676.214,360,-14.6,54.0,1000
2473,720.0,43.806,43.806,3.8619,676.194,360,-14.59,54.0,1000
2474,720.0,43.826,43.826,3.8619,676.174,360,-14.59,54.0,1000
2475,720.0,43.846,43.846,3.8619,676.154,360,-14.58,54.0,1000
2476,720.0,43.866,43.866,3.8619,676.134,360,-14.57,54.0,1000
2477,720.0,43.886,43.886,3.8619,676.114,360,-14.56,54.0,1000
2478,720.0,43.906,43.906,3.8619,676.094,360,-14.56,54.0,1000
2479,720.0,43.926,43.926,3.8619,676.074,360,-14.55,54.0,1000
2480,720.0,43.946,43.946,3.8619,676.054,360,-14.54,54.0,1000
2481,720.0,43.966,43.966,3.8619,676.034,360,-14.54,54.0,1000
2482,720.0,43.986,43.986,3.8619,676.014,360,-14.53,54.0,1000
2483,720.0,44.006,44.006,3.8619,675.994,360,-14.52,54.0,1000
2484,720.0,44.026,44.026,3.8619,675.974,360,-14.51,54.0,1000
2485,720.0,44.046,44.046,3.8619,675.954,360,-14.51,54.0,1000
2486,720.0,44.066,44.066,3.8619,675.934,360,-14.5,54.0,1000
2487,720.0,44.086,44.086,3.8619,675.914,360,-14.49,54.0,1000
2488,720.0,44.106,44.106,3.8619,675.894,360,-14.48,54.0,1000
2489,720.0,44.126,44.126,3.8619,675.874,360,-14.47,54.0,1000
2490,720.0,44.146,44.146,3.8619,675.854,360,-14.47,54.0,1000
2491,720.0,44.166,44.166,3.8619,675.834,360,-14.46,54.0,1000
2492,720.0,44.186,44.186,3.8619,675.814,360,-14.45,54.0,1000
2493,720.0,44.206,44.206,3.8619,675.794,360,-14.44,54.0,1000
2494,720.0,44.226,44.226,3.8619,675.774,360,-14.43,54.0,1000
2495,720.0,44.246,44.246,3.8619,675.754,360,-14.43,54.0,1000
2496,720.0,44.266,44.266,3.8619,675.734,360,-14.42,54.0,1000
2497,720.0,44.286,44.286,3.8619,675.714,360,-14.41,54.0,1000
2498,720.0,44.306,44.306,3.8619,675.694,360,-14.4,54.0,1000
2499,720.0,44.326,44.326,3.8619,675.674,360,-14.39,54.0,1000
2500,720.0,44.346,44.346,3.8619,675.654,360,-14.38,54.0,1000
2501,720.0,44.366,44.366,3.8619,675.634,360,-14.38,54.0,1000
2502,720.0,44.386,44.386,3.8619,675.614,360,-14.37,54.0,1000
2503,720.0,44.406,44.406,3.8619,675.594,360,-14.36,54.0,1000
2504,720.0,44.426,44.426,3.8619,675.574,360,-14.35,54.0,1000
2505,720.0,44.446,44.446,3.8619,675.554,360,-14.34,54.0,1000
2506,720.0,44.466,44.466,3.8619,675.534,360,-14.33,54.0,1000
2507,720.0,44.486,44.486,3.8619,675.514,360,-14.32,54.0,1000
2508,720.0,44.506,44.506,3.8619,675.494,360,-14.31,54.0,1000
2509,720.0,44.526,44.526,3.8619,675.474,360,-14.3,54.0,1000
2510,720.0,44.546,44.546,3.8619,675.454,360,-14.3,54.0,1000
2511,720.0,44.566,44.566,3.8619,675.434,360,-14.29,54.0,1000
2512,720.0,44.586,44.586,3.8619,675.414,360,-14.28,54.0,1000
2513,720.0,44.606,44.606,3.8619,675.394,360,-14.27,54.0,1000
2514,720.0,44.626,44.626,3.8619,675.374,360,-14.26,54.0,1000
2515,720.0,44.646,44.646,3.8619,675.354,360,-14.25,54.0,1000
2516,720.0,44.666,44.666,3.8619,675.334,360,-14.24,54.0,1000
2517,720.0,44.686,44.686,3.8619,675.314,360,-14.23,54.0,1000
2518,720.0,44.706,44.706,3.8619,675.294,360,-14.22,54.0,1000
2519,720.0,44.726,44.726,3.8619,675.274,360,-14.21,54.0,1000
2520,720.0,44.746,44.746,3.8619,675.254,360,-14.2,54.0,1000
2521,720.0,44.766,44.766,3.8619,675.234,360,-14.19,54.0,1000
2522,720.0,44.786,44.786,3.8619,675.214,360,-14.18,54.0,1000
2523,720.0,44.806,44.806,3.8619,675.194,360,-14.17,54.0,1000
2524,720.0,44.826,44.826,3.8619,675.174,360,-14.16,54.0,1000
2525,720.0,44.846,44.846,3.8619,675.154,360,-14.15,54.0,1000
2526,720.0,44.866,44.866,3.8619,675.134,360,-14.14,54.0,1000
2527,720.0,44.886,44.886,3.8619,675.114,360,-14.13,54.0,1000
2528,720.0,44.906,44.906,3.8619,675.094,360,-14.12,54.0,1000
2529,720.0,44.926,44.926,3.8619,675.074,360,-14.11,54.0,1000
2530,720.0,44.946,44.946,3.8619,675.054,360,-14.1,54.0,1000
2531,720.0,44.966,44.966,3.8619,675.034,360,-14.09,54.0,1000
2532,720.0,44.986,44.986,3.8619,675.014,360,-14.08,54.0,1000
2533,720.0,45.006,45.006,3.8619,674.994,360,-14.07,54.0,1000
2534,720.0,45.026,45.026,3.8619,674.974,360,-14.06,54.0,1000
2535,720.0,45.046,45.046,3.8619,674.954,360,-14.05,54.0,1000
2536,720.0,45.066,45.066,3.8619,674.934,360,-14.04,54.0,1000
2537,720.0,45.086,45.086,3.8619,674.914,360,-14.03,54.0,1000
2538,720.0,45.106,45.106,3.8619,674.894,360,-14.02,54.0,1000
2539,720.0,45.126,45.126,3.8619,674.874,360,-14.01,54.0,1000
2540,720.0,45.146,45.146,3.8619,674.854,360,-14.0,54.0,1000
2541,720.0,45.166,45.166,3.8619,674.834,360,-13.99,54.0,1000
2542,720.0,45.186,45.186,3.8619,674.814,360,-13.98,54.0,1000
2543,720.0,45.206,45.206,3.8619,674.794,360,-13.97,54.0,1000
2544,720.0,45.226,45.226,3.8619,674.774,360,-13.95,54.0,1000
2545,720.0,45.246,45.246,3.8619,674.754,360,-13.94,54.0,1000
2546,720.0,45.266,45.266,3.8619,674.734,360,-13.93,54.0,1000
2547,720.0,45.286,45.286,3.8619,674.714,360,-13.92,54.0,1000
2548,720.0,45.306,45.306,3.8619,674.694,360,-13.91,54.0,1000
2549,720.0,45.326,45.326,3.8619,674.674,360,-13.9,54.0,1000
2550,720.0,45.346,45.346,3.8619,674.654,360,-13.89,54.0,1000
2551,720.0,45.366,45.366,3.8619,674.634,360,-13.88,54.0,1000
2552,720.0,45.386,45.386,3.8619,674.614,360,-13.86,54.0,1000
2553,720.0,45.406,45.406,3.8619,674.594,360,-13.85,54.0,1000
2554,720.0,45.426,45.426,3.8619,674.574,360,-13.84,54.0,1000
2555,720.0,45.446,45.446,3.8619,674.554,360,-13.83,54.0,1000
2556,720.0,45.466,45.466,3.8619,674.534,360,-13.82,54.0,1000
2557,720.0,45.486,45.486,3.8619,674.514,360,-13.81,54.0,1000
2558,720.0,45.506,45.506,3.8619,674.494,360,-13.79,54.0,1000
2559,720.0,45.526,45.526,3.8619,674.474,360,-13.78,54.0,1000
2560,720.0,45.546,45.546,3.8619,674.454,360,-13.77,54.0,1000
2561,720.0,45.566,45.566,3.8619,674.434,360,-13.76,54.0,1000
2562,720.0,45.586,45.586,3.8619,674.414,360,-13.75,54.0,1000
2563,720.0,45.606,45.606,3.8619,674.394,360,-13.74,54.0,1000
2564,720.0,45.626,45.626,3.8619,674.374,360,-13.72,54.0,1000
2565,720.0,45.646,45.646,3.8619,674.354,360,-13.71,54.0,1000
2566,720.0,45.666,45.666,3.8619,674.334,360,-13.7,54.0,1000
2567,720.0,45.686,45.686,3.8619,674.314,360,-13.69,54.0,1000
2568,720.0,45.706,45.706,3.8619,674.294,360,-13.67,54.0,1000
2569,720.0,45.726,45.726,3.8619,674.274,360,-13.66,54.0,1000
2570,720.0,45.746,45.746,3.8619,674.254,360,-13.65,54.0,1000
2571,720.0,45.766,45.766,3.8619,674.234,360,-13.64,54.0,1000
2572,720.0,45.786,45.786,3.8619,674.214,360,-13.62,54.0,1000
2573,720.0,45.806,45.806,3.8619,674.194,360,-13.61,54.0,1000
2574,720.0,45.826,45.826,3.8619,674.174,360,-13.6,54.0,1000
2575,720.0,45.846,45.846,3.8619,674.154,360,-13.59,54.0,1000
2576,720.0,45.866,45.866,3.8619,674.134,360,-13.57,54.0,1000
2577,720.0,45.886,45.886,3.8619,674.114,360,-13.56,54.0,1000
2578,720.0,45.906,45.906,3.8619,674.094,360,-13.55,54.0,1000
2579,720.0,45.926,45.926,3.8619,674.074,360,-13.54,54.0,1000
2580,720.0,45.946,45.946,3.8619,674.054,360,-13.52,54.0,1000
2581,720.0,45.966,45.966,3.8619,674.034,360,-13.51,54.0,1000
2582,720.0,45.986,45.986,3.8619,674.014,360,-13.5,54.0,1000
2583,720.0,46.006,46.006,3.8619,673.994,360,-13.48,54.0,1000
2584,720.0,46.026,46.026,3.8619,673.974,360,-13.47,54.0,1000
2585,720.0,46.046,46.046,3.8619,673.954,360,-13.46,54.0,1000
2586,720.0,46.066,46.066,3.8619,673.934,360,-13.44,54.0,1000
2587,720.0,46.086,46.086,3.8619,673.914,360,-13.43,54.0,1000
2588,720.0,46.106,46.106,3.8619,673.894,360,-13.42,54.0,1000
2589,720.0,46.126,46.126,3.8619,673.874,360,-13.4,54.0,1000
2590,720.0,46.146,46.146,3.8619,673.854,360,-13.39,54.0,1000
2591,720.0,46.166,46.166,3.8619,673.834,360,-13.38,54.0,1000
